Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-29 00:00:00+09:00,454.0,465.0,390.0,401.0,3871800,0.0,0.0
2024-07-30 00:00:00+09:00,385.0,393.0,352.0,355.0,995000,0.0,0.0
2024-07-31 00:00:00+09:00,400.0,435.0,392.0,435.0,480100,0.0,0.0
2024-08-01 00:00:00+09:00,459.0,465.0,395.0,454.0,2436400,0.0,0.0
2024-08-02 00:00:00+09:00,414.0,451.0,400.0,410.0,833000,0.0,0.0
2024-08-05 00:00:00+09:00,370.0,409.0,330.0,342.0,818700,0.0,0.0
2024-08-06 00:00:00+09:00,363.0,380.0,337.0,357.0,347500,0.0,0.0
2024-08-07 00:00:00+09:00,342.0,407.0,342.0,374.0,331400,0.0,0.0
2024-08-08 00:00:00+09:00,365.0,382.0,355.0,367.0,219400,0.0,0.0
2024-08-09 00:00:00+09:00,370.0,390.0,370.0,390.0,180800,0.0,0.0
2024-08-13 00:00:00+09:00,400.0,422.0,385.0,422.0,265400,0.0,0.0
2024-08-14 00:00:00+09:00,425.0,429.0,399.0,400.0,215600,0.0,0.0
2024-08-15 00:00:00+09:00,400.0,405.0,384.0,395.0,118300,0.0,0.0
2024-08-16 00:00:00+09:00,398.0,399.0,380.0,382.0,135700,0.0,0.0
2024-08-19 00:00:00+09:00,375.0,394.0,371.0,381.0,85700,0.0,0.0
2024-08-20 00:00:00+09:00,385.0,461.0,377.0,419.0,1944100,0.0,0.0
2024-08-21 00:00:00+09:00,403.0,422.0,396.0,410.0,337200,0.0,0.0
2024-08-22 00:00:00+09:00,404.0,417.0,399.0,407.0,204800,0.0,0.0
2024-08-23 00:00:00+09:00,408.0,409.0,393.0,396.0,138200,0.0,0.0
2024-08-26 00:00:00+09:00,396.0,407.0,391.0,406.0,87500,0.0,0.0
2024-08-27 00:00:00+09:00,407.0,423.0,406.0,409.0,152300,0.0,0.0
2024-08-28 00:00:00+09:00,407.0,413.0,400.0,403.0,52900,0.0,0.0
2024-08-29 00:00:00+09:00,406.0,458.0,400.0,445.0,652900,0.0,0.0
2024-08-30 00:00:00+09:00,437.0,437.0,417.0,427.0,223400,0.0,0.0
2024-09-02 00:00:00+09:00,435.0,480.0,423.0,458.0,1299000,0.0,0.0
2024-09-03 00:00:00+09:00,463.0,465.0,429.0,431.0,548900,0.0,0.0
2024-09-04 00:00:00+09:00,423.0,424.0,400.0,404.0,309000,0.0,0.0
2024-09-05 00:00:00+09:00,401.0,440.0,401.0,421.0,346000,0.0,0.0
2024-09-06 00:00:00+09:00,428.0,435.0,398.0,403.0,419300,0.0,0.0
2024-09-09 00:00:00+09:00,390.0,416.0,387.0,415.0,123100,0.0,0.0
2024-09-10 00:00:00+09:00,410.0,416.0,407.0,407.0,61100,0.0,0.0
2024-09-11 00:00:00+09:00,407.0,412.0,396.0,401.0,101000,0.0,0.0
2024-09-12 00:00:00+09:00,416.0,416.0,403.0,407.0,50700,0.0,0.0
2024-09-13 00:00:00+09:00,407.0,431.0,407.0,420.0,138400,0.0,0.0
2024-09-17 00:00:00+09:00,443.0,468.0,432.0,465.0,1117900,0.0,0.0
2024-09-18 00:00:00+09:00,464.0,545.0,455.0,513.0,5294200,0.0,0.0
2024-09-19 00:00:00+09:00,550.0,574.0,519.0,542.0,8551300,0.0,0.0
2024-09-20 00:00:00+09:00,550.0,610.0,513.0,525.0,4917300,0.0,0.0
2024-09-24 00:00:00+09:00,551.0,620.0,532.0,595.0,7162700,0.0,0.0
2024-09-25 00:00:00+09:00,605.0,617.0,551.0,551.0,3929100,0.0,0.0
2024-09-26 00:00:00+09:00,523.0,573.0,516.0,560.0,2146700,0.0,0.0
2024-09-27 00:00:00+09:00,565.0,660.0,556.0,660.0,3734500,0.0,0.0
2024-09-30 00:00:00+09:00,690.0,712.0,644.0,680.0,5564700,0.0,0.0
2024-10-01 00:00:00+09:00,780.0,780.0,692.0,715.0,5509000,0.0,0.0
2024-10-02 00:00:00+09:00,705.0,745.0,683.0,686.0,2920200,0.0,0.0
2024-10-03 00:00:00+09:00,701.0,701.0,654.0,697.0,1878100,0.0,0.0
2024-10-04 00:00:00+09:00,701.0,788.0,682.0,745.0,8410100,0.0,0.0
2024-10-07 00:00:00+09:00,759.0,783.0,675.0,684.0,3825400,0.0,0.0
2024-10-08 00:00:00+09:00,674.0,676.0,625.0,639.0,2103100,0.0,0.0
